point_x,point_y,point_z,reachable,error_mm
0.3142857142857143,-0.05714285714285716,0.6071428571428571,0,28.855634179538647
0.3142857142857143,0.05714285714285716,0.05,0,272.8034996658349
0.3142857142857143,0.05714285714285716,0.14285714285714285,0,173.89990491313
0.3142857142857143,0.05714285714285716,0.2357142857142857,0,109.05034300641572
0.3142857142857143,0.05714285714285716,0.4214285714285714,0,20.970155289358082
0.3142857142857143,0.05714285714285716,0.5142857142857142,0,444.85178297253606
0.3142857142857143,0.05714285714285716,0.6071428571428571,0,31.7989619217491
0.3142857142857143,0.17142857142857149,0.05,0,286.99612270078205
0.3142857142857143,0.17142857142857149,0.14285714285714285,0,197.19420111290702
0.3142857142857143,0.17142857142857149,0.2357142857142857,0,93.0081687029682
0.3142857142857143,0.17142857142857149,0.3285714285714285,0,76.20350600844552
0.3142857142857143,0.17142857142857149,0.4214285714285714,0,111.21983636951467
0.3142857142857143,0.17142857142857149,0.5142857142857142,0,316.45248955174867
